,Future Connection
"(46, 724)",0.0
"(235, 430)",0.0
"(514, 700)",0.0
"(830, 976)",0.0
"(67, 980)",0.0
"(60, 476)",0.0
"(474, 844)",0.0
"(531, 988)",0.0
"(470, 867)",0.0
"(156, 949)",0.0
"(683, 883)",0.0
"(201, 338)",1.0
"(356, 587)",0.0
"(825, 869)",0.0
"(148, 248)",0.0
"(235, 531)",0.0
"(571, 752)",0.0
"(97, 766)",0.0
"(447, 654)",0.0
"(712, 716)",0.0
"(467, 767)",0.0
"(559, 857)",0.0
"(517, 653)",0.0
"(518, 579)",0.0
"(108, 134)",0.0
"(282, 416)",0.0
"(538, 732)",0.0
"(231, 754)",0.0
"(15, 392)",1.0
"(230, 712)",0.0
"(193, 902)",0.0
"(940, 979)",0.0
"(285, 822)",0.0
"(804, 865)",0.0
"(142, 507)",0.0
"(305, 506)",1.0
"(115, 567)",0.0
"(45, 811)",0.0
"(637, 666)",0.0
"(504, 797)",0.0
"(156, 306)",0.0
"(109, 877)",0.0
"(728, 989)",0.0
"(323, 724)",0.0
"(194, 956)",0.0
"(877, 977)",0.0
"(348, 455)",0.0
"(116, 775)",0.0
"(194, 666)",0.0
"(481, 748)",0.0
"(104, 642)",0.0
"(756, 986)",0.0
"(22, 924)",0.0
"(512, 701)",0.0
"(761, 894)",0.0
"(0, 310)",1.0
"(44, 660)",0.0
"(64, 384)",0.0
"(430, 480)",1.0
"(227, 730)",0.0
"(495, 502)",0.0
"(268, 339)",0.0
"(185, 331)",0.0
"(570, 944)",0.0
"(236, 255)",1.0
"(216, 353)",0.0
"(872, 941)",0.0
"(172, 444)",0.0
"(863, 885)",0.0
"(56, 812)",1.0
"(269, 582)",1.0
"(207, 965)",0.0
"(53, 935)",0.0
"(560, 953)",0.0
"(113, 332)",0.0
"(5, 101)",1.0
"(237, 615)",0.0
"(475, 868)",0.0
"(480, 828)",1.0
"(897, 973)",0.0
"(454, 570)",0.0
"(536, 999)",0.0
"(646, 706)",0.0
"(11, 833)",0.0
"(603, 875)",0.0
"(450, 649)",0.0
"(704, 978)",0.0
"(564, 809)",0.0
"(12, 754)",1.0
"(362, 786)",0.0
"(452, 936)",0.0
"(42, 234)",0.0
"(504, 522)",0.0
"(511, 584)",0.0
"(291, 986)",0.0
"(298, 971)",0.0
"(23, 688)",0.0
"(607, 643)",0.0
"(582, 661)",0.0
"(888, 992)",0.0
"(148, 822)",0.0
"(148, 513)",0.0
"(143, 601)",1.0
"(41, 321)",0.0
"(329, 744)",0.0
"(430, 934)",0.0
"(209, 967)",0.0
"(84, 604)",0.0
"(196, 696)",0.0
"(270, 768)",0.0
"(270, 492)",0.0
"(32, 627)",0.0
"(270, 606)",0.0
"(200, 631)",0.0
"(720, 892)",0.0
"(46, 723)",0.0
"(450, 806)",0.0
"(703, 730)",0.0
"(537, 695)",1.0
"(217, 459)",0.0
"(528, 555)",0.0
"(738, 815)",1.0
"(394, 725)",0.0
"(134, 965)",0.0
"(23, 492)",1.0
"(508, 719)",0.0
"(385, 433)",0.0
"(607, 790)",0.0
"(384, 746)",0.0
"(15, 829)",0.0
"(801, 910)",0.0
"(137, 946)",0.0
"(459, 946)",0.0
"(45, 650)",0.0
"(250, 416)",0.0
"(193, 367)",0.0
"(373, 757)",0.0
"(151, 643)",0.0
"(225, 848)",0.0
"(198, 872)",0.0
"(334, 432)",0.0
"(27, 940)",0.0
"(320, 785)",0.0
"(175, 892)",0.0
"(283, 532)",0.0
"(518, 874)",0.0
"(359, 837)",0.0
"(58, 579)",0.0
"(184, 244)",0.0
"(312, 821)",0.0
"(75, 217)",0.0
"(92, 97)",0.0
"(341, 994)",0.0
"(338, 364)",0.0
"(284, 322)",0.0
"(502, 905)",0.0
"(928, 974)",0.0
"(75, 194)",0.0
"(191, 477)",0.0
"(598, 948)",0.0
"(691, 880)",0.0
"(15, 555)",0.0
"(813, 814)",0.0
"(657, 708)",0.0
"(224, 394)",0.0
"(275, 983)",0.0
"(458, 964)",0.0
"(112, 765)",0.0
"(252, 996)",0.0
"(151, 657)",0.0
"(74, 136)",0.0
"(180, 326)",1.0
"(789, 1001)",0.0
"(186, 449)",0.0
"(973, 998)",0.0
"(33, 644)",0.0
"(226, 474)",1.0
"(617, 836)",0.0
"(341, 628)",0.0
"(8, 433)",0.0
"(109, 349)",0.0
"(576, 699)",0.0
"(114, 567)",0.0
"(292, 343)",1.0
"(153, 464)",0.0
"(93, 602)",0.0
"(577, 849)",0.0
"(330, 468)",0.0
"(740, 896)",0.0
"(285, 572)",0.0
"(595, 738)",0.0
"(308, 530)",0.0
"(618, 669)",0.0
"(881, 901)",0.0
"(265, 358)",1.0
"(698, 764)",0.0
"(648, 657)",0.0
"(32, 603)",0.0
"(490, 978)",0.0
"(119, 996)",0.0
"(930, 934)",0.0
"(576, 876)",1.0
"(409, 419)",1.0
"(356, 358)",0.0
"(290, 705)",0.0
"(524, 639)",0.0
"(449, 485)",0.0
"(337, 600)",0.0
"(247, 757)",0.0
"(298, 362)",0.0
"(146, 476)",0.0
"(236, 382)",0.0
"(414, 454)",0.0
"(192, 913)",0.0
"(174, 412)",1.0
"(407, 668)",0.0
"(287, 918)",0.0
"(266, 652)",0.0
"(257, 546)",0.0
"(41, 261)",1.0
"(43, 653)",0.0
"(229, 966)",0.0
"(317, 358)",0.0
"(251, 643)",0.0
"(7, 579)",0.0
"(254, 647)",0.0
"(435, 889)",0.0
"(747, 816)",0.0
"(0, 898)",0.0
"(48, 890)",0.0
"(284, 930)",0.0
"(604, 654)",0.0
"(552, 730)",0.0
"(195, 540)",0.0
"(129, 973)",0.0
"(159, 312)",0.0
"(434, 900)",0.0
"(16, 547)",0.0
"(659, 665)",0.0
"(423, 905)",0.0
"(529, 615)",0.0
"(439, 949)",0.0
"(321, 644)",0.0
"(151, 632)",0.0
"(477, 625)",0.0
"(122, 369)",0.0
"(284, 645)",0.0
"(625, 889)",0.0
"(218, 407)",0.0
"(778, 945)",0.0
"(3, 621)",0.0
"(809, 962)",0.0
"(24, 315)",0.0
"(78, 164)",0.0
"(498, 882)",0.0
"(480, 579)",0.0
"(96, 308)",1.0
"(413, 808)",0.0
"(253, 510)",0.0
"(552, 622)",0.0
"(698, 722)",0.0
"(116, 186)",1.0
"(569, 923)",0.0
"(597, 929)",0.0
"(617, 659)",0.0
"(306, 580)",0.0
"(243, 282)",1.0
"(152, 536)",0.0
"(53, 349)",0.0
"(230, 503)",0.0
"(939, 949)",0.0
"(337, 466)",0.0
"(69, 249)",1.0
"(866, 950)",0.0
"(60, 833)",0.0
"(32, 688)",0.0
"(186, 502)",0.0
"(183, 421)",1.0
"(40, 628)",0.0
"(113, 975)",0.0
"(84, 881)",0.0
"(622, 915)",0.0
"(632, 782)",0.0
"(110, 414)",0.0
"(285, 712)",0.0
"(58, 488)",0.0
"(444, 960)",0.0
"(487, 801)",0.0
"(476, 741)",0.0
"(1, 817)",0.0
"(212, 974)",0.0
"(800, 817)",0.0
"(378, 608)",0.0
"(418, 857)",0.0
"(335, 458)",0.0
"(68, 111)",0.0
"(721, 867)",0.0
"(354, 779)",0.0
"(178, 480)",0.0
"(263, 397)",0.0
"(31, 399)",0.0
"(60, 489)",0.0
"(793, 924)",0.0
"(74, 672)",0.0
"(332, 965)",0.0
"(232, 766)",0.0
"(40, 967)",0.0
"(429, 581)",0.0
"(380, 727)",0.0
"(726, 876)",0.0
"(691, 805)",0.0
"(102, 677)",0.0
"(156, 474)",0.0
"(428, 478)",0.0
"(179, 697)",0.0
"(438, 682)",0.0
"(324, 930)",0.0
"(549, 719)",0.0
"(344, 980)",0.0
"(140, 655)",0.0
"(361, 595)",0.0
"(66, 996)",0.0
"(5, 324)",0.0
"(199, 273)",0.0
"(851, 859)",0.0
"(96, 450)",1.0
"(527, 787)",0.0
"(149, 338)",0.0
"(338, 457)",0.0
"(196, 524)",0.0
"(622, 714)",0.0
"(6, 357)",0.0
"(52, 640)",0.0
"(463, 997)",0.0
"(304, 878)",0.0
"(324, 645)",0.0
"(116, 928)",0.0
"(160, 674)",0.0
"(674, 784)",0.0
"(926, 981)",0.0
"(0, 450)",1.0
"(122, 291)",0.0
"(13, 380)",0.0
"(320, 864)",0.0
"(18, 826)",0.0
"(181, 977)",0.0
"(756, 978)",0.0
"(666, 739)",0.0
"(214, 390)",0.0
"(571, 949)",0.0
"(439, 722)",0.0
"(82, 536)",1.0
"(362, 611)",1.0
"(455, 541)",0.0
"(296, 734)",0.0
"(562, 932)",0.0
"(10, 913)",0.0
"(484, 575)",0.0
"(408, 731)",0.0
"(701, 748)",0.0
"(765, 940)",0.0
"(104, 297)",0.0
"(738, 839)",0.0
"(79, 671)",0.0
"(571, 747)",0.0
"(261, 757)",0.0
"(3, 169)",1.0
"(67, 828)",0.0
"(499, 621)",0.0
"(843, 930)",0.0
"(142, 267)",0.0
"(708, 922)",0.0
"(211, 484)",0.0
"(280, 870)",0.0
"(379, 448)",0.0
"(58, 454)",0.0
"(758, 977)",0.0
"(76, 290)",0.0
"(527, 643)",0.0
"(120, 207)",0.0
"(442, 634)",0.0
"(428, 711)",0.0
"(134, 674)",0.0
"(452, 831)",0.0
"(561, 769)",0.0
"(212, 637)",0.0
"(522, 566)",0.0
"(383, 662)",0.0
"(123, 771)",0.0
"(275, 944)",0.0
"(125, 657)",0.0
"(90, 277)",0.0
"(855, 942)",0.0
"(31, 566)",0.0
"(9, 850)",0.0
"(198, 644)",0.0
"(318, 719)",0.0
"(612, 648)",0.0
"(610, 992)",0.0
"(121, 808)",0.0
"(5, 656)",0.0
"(589, 739)",0.0
"(764, 880)",0.0
"(228, 264)",0.0
"(106, 637)",0.0
"(210, 223)",1.0
"(286, 807)",0.0
"(179, 749)",0.0
"(493, 732)",0.0
"(359, 824)",0.0
"(199, 411)",1.0
"(117, 803)",0.0
"(377, 822)",0.0
"(193, 1002)",0.0
"(132, 399)",0.0
"(612, 818)",0.0
"(3, 479)",0.0
"(225, 790)",0.0
"(566, 885)",0.0
"(242, 731)",0.0
"(107, 382)",0.0
"(699, 852)",0.0
"(447, 651)",0.0
"(340, 516)",0.0
"(58, 451)",0.0
"(232, 260)",0.0
"(875, 932)",0.0
"(659, 892)",0.0
"(469, 832)",0.0
"(387, 614)",0.0
"(318, 518)",1.0
"(30, 376)",0.0
"(72, 977)",0.0
"(864, 952)",0.0
"(149, 574)",0.0
"(610, 949)",0.0
"(469, 679)",0.0
"(379, 826)",0.0
"(389, 983)",0.0
"(635, 751)",0.0
"(497, 633)",0.0
"(518, 679)",0.0
"(241, 265)",0.0
"(124, 193)",0.0
"(80, 730)",0.0
"(419, 420)",1.0
"(345, 912)",0.0
"(27, 916)",0.0
"(85, 590)",0.0
"(16, 881)",0.0
"(131, 946)",0.0
"(252, 696)",0.0
"(506, 982)",0.0
"(0, 628)",0.0
"(496, 545)",0.0
"(854, 990)",0.0
"(37, 646)",0.0
"(41, 544)",1.0
"(226, 592)",0.0
"(262, 957)",0.0
"(301, 696)",0.0
"(663, 786)",0.0
"(221, 927)",0.0
"(615, 810)",0.0
"(526, 829)",0.0
"(3, 276)",0.0
"(35, 538)",0.0
"(111, 535)",0.0
"(248, 713)",0.0
"(163, 284)",0.0
"(197, 531)",0.0
"(215, 776)",0.0
"(200, 227)",0.0
"(166, 437)",0.0
"(374, 590)",0.0
"(639, 861)",0.0
"(175, 440)",0.0
"(904, 975)",0.0
"(44, 793)",0.0
"(280, 829)",1.0
"(250, 713)",0.0
"(509, 849)",0.0
"(83, 132)",1.0
"(385, 915)",0.0
"(875, 925)",0.0
"(43, 234)",0.0
"(584, 758)",0.0
"(857, 967)",0.0
"(151, 930)",0.0
"(194, 461)",0.0
"(222, 233)",1.0
"(2, 542)",0.0
"(401, 792)",0.0
"(131, 279)",0.0
"(128, 592)",0.0
"(177, 219)",1.0
"(514, 736)",0.0
"(35, 210)",1.0
"(141, 805)",0.0
"(74, 406)",0.0
"(343, 979)",0.0
"(50, 411)",0.0
"(583, 983)",0.0
"(256, 454)",0.0
"(286, 873)",0.0
"(441, 733)",0.0
"(281, 386)",0.0
"(76, 965)",0.0
"(43, 813)",0.0
"(183, 677)",0.0
"(669, 702)",0.0
"(156, 397)",1.0
"(675, 854)",0.0
"(325, 588)",0.0
"(163, 498)",0.0
"(126, 146)",0.0
"(305, 707)",0.0
"(81, 493)",1.0
"(86, 474)",1.0
"(201, 578)",0.0
"(271, 791)",0.0
"(468, 641)",1.0
"(518, 522)",0.0
"(233, 873)",0.0
"(338, 855)",0.0
"(432, 467)",0.0
"(395, 543)",1.0
"(849, 978)",0.0
"(457, 736)",0.0
"(514, 782)",0.0
"(546, 832)",0.0
"(291, 979)",0.0
"(208, 569)",0.0
"(66, 259)",0.0
"(428, 542)",0.0
"(621, 815)",0.0
"(106, 811)",0.0
"(666, 928)",0.0
"(356, 595)",0.0
"(71, 118)",1.0
"(133, 680)",0.0
"(236, 308)",1.0
"(468, 897)",0.0
"(40, 325)",0.0
"(390, 659)",0.0
"(107, 874)",0.0
"(266, 686)",0.0
"(131, 967)",0.0
"(981, 1003)",0.0
"(318, 737)",0.0
"(366, 731)",0.0
"(39, 460)",0.0
"(105, 323)",0.0
"(193, 738)",1.0
"(65, 743)",0.0
"(178, 593)",0.0
"(165, 277)",0.0
"(764, 964)",0.0
"(59, 956)",0.0
"(522, 547)",0.0
"(759, 827)",0.0
"(573, 625)",0.0
"(401, 795)",0.0
"(180, 240)",0.0
"(24, 747)",0.0
"(369, 659)",0.0
"(958, 992)",0.0
"(216, 217)",0.0
"(301, 737)",0.0
"(72, 759)",0.0
"(513, 1004)",0.0
"(5, 182)",1.0
"(290, 679)",0.0
"(55, 466)",0.0
"(83, 797)",0.0
"(195, 226)",0.0
"(167, 394)",1.0
"(947, 1002)",0.0
"(231, 844)",0.0
"(568, 614)",0.0
"(400, 571)",0.0
"(480, 965)",0.0
"(518, 957)",0.0
"(876, 959)",0.0
"(399, 936)",1.0
"(322, 980)",0.0
"(148, 897)",0.0
"(37, 962)",0.0
"(211, 909)",0.0
"(335, 631)",0.0
"(117, 528)",0.0
"(422, 593)",0.0
"(97, 666)",0.0
"(453, 643)",0.0
"(187, 807)",0.0
"(276, 741)",0.0
"(150, 551)",0.0
"(44, 208)",1.0
"(96, 601)",1.0
"(494, 650)",0.0
"(720, 1000)",0.0
"(281, 754)",0.0
"(190, 229)",0.0
"(118, 799)",0.0
"(44, 801)",0.0
"(238, 518)",0.0
"(458, 560)",0.0
"(189, 900)",0.0
"(149, 403)",0.0
"(504, 639)",0.0
"(534, 746)",0.0
"(504, 729)",1.0
"(309, 1002)",0.0
"(704, 851)",0.0
"(154, 539)",0.0
"(97, 849)",0.0
"(62, 499)",0.0
"(20, 505)",0.0
"(111, 528)",0.0
"(618, 844)",0.0
"(325, 357)",1.0
"(207, 726)",0.0
"(775, 955)",0.0
"(204, 422)",0.0
"(100, 603)",0.0
"(276, 345)",0.0
"(151, 638)",0.0
"(466, 903)",0.0
"(324, 549)",0.0
"(99, 793)",0.0
"(438, 836)",0.0
"(463, 571)",0.0
"(330, 842)",0.0
"(134, 430)",0.0
"(531, 763)",0.0
"(231, 676)",0.0
"(337, 603)",0.0
"(144, 260)",0.0
"(848, 979)",0.0
"(438, 741)",0.0
"(508, 734)",0.0
"(906, 1003)",0.0
"(274, 953)",0.0
"(492, 519)",0.0
"(143, 687)",0.0
"(255, 928)",0.0
"(43, 687)",0.0
"(500, 807)",0.0
"(162, 795)",0.0
"(543, 951)",0.0
"(963, 966)",0.0
"(142, 312)",0.0
"(315, 402)",0.0
"(143, 246)",0.0
"(204, 857)",0.0
"(220, 292)",0.0
"(37, 994)",0.0
"(290, 411)",0.0
"(212, 737)",0.0
"(593, 689)",0.0
"(143, 934)",0.0
"(136, 275)",0.0
"(148, 350)",1.0
"(548, 854)",0.0
"(480, 852)",0.0
"(768, 803)",0.0
"(381, 411)",0.0
"(589, 920)",0.0
"(89, 460)",0.0
"(148, 889)",0.0
"(62, 764)",0.0
"(640, 673)",0.0
"(419, 841)",0.0
"(44, 45)",1.0
"(335, 589)",0.0
"(746, 970)",0.0
"(90, 891)",0.0
"(402, 627)",0.0
"(82, 942)",0.0
"(459, 602)",0.0
"(408, 649)",0.0
"(128, 633)",0.0
"(406, 788)",0.0
"(349, 802)",0.0
"(163, 753)",0.0
"(573, 979)",0.0
"(503, 618)",0.0
"(796, 974)",0.0
"(626, 829)",1.0
"(186, 707)",0.0
"(844, 910)",0.0
"(509, 652)",0.0
"(152, 654)",1.0
"(96, 815)",0.0
"(197, 988)",0.0
"(69, 319)",0.0
"(107, 937)",0.0
"(369, 846)",0.0
"(32, 935)",0.0
"(339, 553)",0.0
"(810, 947)",0.0
"(172, 892)",0.0
"(197, 429)",0.0
"(447, 957)",0.0
"(96, 648)",0.0
"(43, 549)",0.0
"(482, 778)",0.0
"(692, 982)",0.0
"(146, 395)",0.0
"(20, 441)",1.0
"(493, 668)",0.0
"(401, 458)",1.0
"(47, 632)",0.0
"(426, 635)",0.0
"(197, 216)",0.0
"(357, 862)",0.0
"(259, 773)",0.0
"(466, 752)",0.0
"(148, 187)",0.0
"(227, 257)",0.0
"(7, 933)",1.0
"(5, 71)",0.0
"(311, 899)",0.0
"(171, 774)",0.0
"(597, 781)",0.0
"(329, 392)",0.0
"(358, 918)",0.0
"(271, 869)",0.0
"(732, 834)",0.0
"(278, 956)",0.0
"(780, 995)",0.0
"(372, 846)",0.0
"(31, 272)",0.0
"(159, 585)",0.0
"(210, 786)",0.0
"(243, 840)",0.0
"(83, 906)",0.0
"(242, 394)",0.0
"(228, 332)",0.0
"(750, 786)",0.0
"(383, 464)",1.0
"(184, 728)",0.0
"(666, 914)",0.0
"(385, 776)",0.0
"(560, 1004)",0.0
"(527, 584)",0.0
"(8, 615)",0.0
"(544, 956)",0.0
"(88, 906)",0.0
"(538, 598)",0.0
"(419, 748)",1.0
"(806, 940)",0.0
"(427, 721)",0.0
"(632, 998)",0.0
"(278, 955)",0.0
"(508, 911)",0.0
"(578, 827)",0.0
"(246, 974)",0.0
"(688, 844)",0.0
"(68, 585)",0.0
"(196, 800)",0.0
"(36, 646)",0.0
"(295, 446)",0.0
"(145, 836)",0.0
"(928, 972)",0.0
"(413, 706)",0.0
"(138, 406)",0.0
"(355, 600)",0.0
"(299, 372)",0.0
"(181, 971)",0.0
"(42, 156)",0.0
"(272, 850)",0.0
"(536, 838)",0.0
"(140, 977)",0.0
"(464, 1002)",0.0
"(333, 958)",0.0
"(43, 996)",0.0
"(377, 987)",0.0
"(66, 433)",0.0
"(681, 777)",0.0
"(251, 267)",0.0
"(76, 226)",0.0
"(115, 680)",0.0
"(17, 604)",0.0
"(658, 832)",0.0
"(271, 865)",0.0
"(115, 133)",1.0
"(428, 988)",0.0
"(612, 987)",0.0
"(712, 928)",0.0
"(102, 925)",0.0
"(234, 651)",0.0
"(7, 553)",0.0
"(318, 1002)",0.0
"(310, 977)",0.0
"(292, 729)",0.0
"(842, 928)",0.0
"(302, 523)",0.0
"(369, 803)",0.0
"(611, 693)",0.0
"(92, 112)",0.0
"(458, 930)",0.0
"(220, 782)",0.0
"(854, 899)",0.0
"(715, 718)",0.0
"(37, 538)",0.0
"(884, 902)",0.0
"(783, 871)",0.0
"(200, 893)",0.0
"(425, 936)",0.0
"(383, 510)",0.0
"(416, 623)",0.0
"(403, 487)",0.0
"(200, 861)",0.0
"(304, 747)",0.0
"(912, 943)",0.0
"(679, 742)",0.0
"(114, 461)",0.0
"(10, 972)",0.0
"(55, 246)",0.0
"(41, 338)",1.0
"(521, 547)",0.0
"(420, 779)",0.0
"(179, 429)",0.0
"(59, 585)",0.0
"(157, 999)",0.0
"(207, 792)",0.0
"(188, 904)",0.0
"(58, 460)",1.0
"(559, 920)",0.0
"(447, 612)",0.0
"(706, 773)",0.0
"(639, 925)",0.0
"(248, 566)",0.0
"(14, 194)",0.0
"(346, 547)",0.0
"(34, 568)",0.0
"(821, 918)",0.0
"(460, 507)",1.0
"(382, 574)",0.0
"(21, 245)",1.0
"(658, 883)",0.0
"(480, 790)",0.0
"(312, 938)",0.0
"(766, 804)",0.0
"(189, 795)",0.0
"(162, 230)",0.0
"(29, 633)",0.0
"(753, 899)",0.0
"(495, 984)",0.0
"(39, 670)",0.0
"(62, 603)",0.0
"(170, 202)",0.0
"(399, 508)",0.0
"(78, 985)",0.0
"(585, 912)",0.0
"(83, 881)",0.0
"(733, 827)",0.0
"(567, 854)",0.0
"(390, 492)",0.0
"(187, 397)",0.0
"(348, 363)",0.0
"(396, 658)",0.0
"(46, 920)",0.0
"(227, 593)",0.0
"(256, 1001)",0.0
"(511, 738)",0.0
"(132, 584)",0.0
"(825, 977)",0.0
"(437, 699)",0.0
"(133, 225)",1.0
"(355, 697)",0.0
"(110, 332)",0.0
"(297, 423)",0.0
"(18, 446)",0.0
"(814, 839)",0.0
"(448, 655)",0.0
"(49, 568)",0.0
"(27, 621)",0.0
"(301, 373)",0.0
"(194, 472)",0.0
"(104, 652)",0.0
"(487, 521)",0.0
"(36, 979)",0.0
"(360, 642)",0.0
"(884, 972)",0.0
"(375, 874)",0.0
"(224, 749)",0.0
"(656, 684)",0.0
"(714, 815)",0.0
"(76, 663)",0.0
"(690, 975)",0.0
"(211, 451)",0.0
"(149, 348)",1.0
"(171, 306)",1.0
"(382, 445)",0.0
"(312, 820)",0.0
"(5, 383)",0.0
"(356, 539)",0.0
"(98, 606)",0.0
"(63, 1001)",1.0
"(271, 1003)",0.0
"(413, 794)",0.0
"(69, 403)",0.0
"(535, 800)",0.0
"(507, 859)",0.0
"(327, 351)",0.0
"(159, 894)",0.0
"(185, 791)",0.0
"(587, 701)",0.0
"(634, 819)",0.0
"(282, 337)",0.0
"(245, 815)",0.0
"(182, 535)",0.0
"(112, 238)",0.0
"(501, 781)",0.0
"(716, 801)",0.0
"(241, 936)",0.0
"(347, 860)",0.0
"(54, 612)",0.0
"(215, 661)",1.0
"(47, 538)",0.0
"(727, 765)",0.0
"(219, 793)",0.0
"(47, 300)",1.0
"(430, 969)",0.0
"(619, 835)",0.0
"(67, 979)",0.0
"(540, 883)",0.0
"(382, 994)",0.0
"(559, 676)",0.0
"(579, 839)",0.0
"(187, 840)",0.0
"(434, 743)",0.0
"(19, 535)",0.0
"(7, 656)",1.0
"(373, 533)",1.0
"(216, 738)",0.0
"(105, 793)",0.0
"(383, 687)",0.0
"(494, 757)",0.0
"(297, 851)",0.0
"(593, 662)",0.0
"(594, 928)",0.0
"(657, 776)",0.0
"(93, 427)",1.0
"(344, 519)",0.0
"(231, 307)",0.0
"(27, 189)",0.0
"(490, 593)",1.0
"(757, 758)",0.0
"(360, 888)",0.0
"(775, 811)",0.0
"(393, 633)",0.0
"(71, 558)",0.0
"(852, 956)",0.0
"(300, 817)",0.0
"(891, 906)",0.0
"(780, 846)",0.0
"(530, 674)",0.0
"(596, 966)",0.0
"(747, 885)",0.0
"(741, 909)",0.0
"(18, 102)",0.0
"(681, 694)",0.0
"(194, 348)",0.0
"(167, 977)",1.0
"(556, 636)",0.0
"(54, 118)",0.0
"(190, 496)",0.0
"(83, 698)",0.0
"(17, 906)",0.0
"(481, 959)",0.0
"(628, 962)",1.0
"(117, 554)",0.0
"(567, 984)",0.0
"(215, 338)",1.0
"(274, 834)",0.0
"(330, 476)",0.0
"(358, 995)",0.0
"(520, 594)",0.0
"(142, 1001)",0.0
"(237, 488)",0.0
"(323, 537)",0.0
"(422, 964)",0.0
"(619, 955)",0.0
"(465, 834)",0.0
"(253, 556)",0.0
"(16, 119)",0.0
"(604, 948)",0.0
"(122, 852)",0.0
"(477, 566)",0.0
"(181, 799)",0.0
"(462, 651)",0.0
"(264, 457)",0.0
"(22, 515)",0.0
"(666, 818)",0.0
"(378, 942)",0.0
"(49, 156)",0.0
"(813, 890)",0.0
"(359, 973)",0.0
"(632, 992)",0.0
"(289, 473)",0.0
"(158, 651)",0.0
"(440, 638)",0.0
"(813, 936)",0.0
"(613, 733)",0.0
"(28, 548)",1.0
"(213, 276)",0.0
"(431, 606)",0.0
"(738, 837)",0.0
"(236, 844)",0.0
"(30, 660)",0.0
"(659, 947)",0.0
"(469, 743)",0.0
"(124, 624)",0.0
"(484, 678)",0.0
"(314, 935)",0.0
"(545, 572)",0.0
"(442, 911)",0.0
"(339, 613)",0.0
"(296, 910)",0.0
"(404, 696)",0.0
"(655, 929)",0.0
"(148, 815)",0.0
"(314, 320)",0.0
"(516, 776)",0.0
"(443, 768)",0.0
"(793, 865)",0.0
"(314, 933)",0.0
"(385, 995)",0.0
"(938, 967)",0.0
"(300, 559)",0.0
"(198, 981)",0.0
"(220, 559)",0.0
"(16, 962)",0.0
"(530, 685)",0.0
"(302, 884)",0.0
"(189, 376)",0.0
"(534, 612)",0.0
"(398, 491)",0.0
"(587, 855)",0.0
"(293, 906)",0.0
"(554, 966)",0.0
"(133, 963)",0.0
"(34, 946)",0.0
"(168, 816)",0.0
"(213, 785)",0.0
"(10, 732)",0.0
"(105, 956)",0.0
"(649, 793)",0.0
"(152, 558)",0.0
"(268, 881)",0.0
"(834, 854)",0.0
"(559, 808)",0.0
"(155, 597)",0.0
"(280, 848)",0.0
"(211, 306)",1.0
"(383, 532)",0.0
"(716, 720)",0.0
"(348, 743)",0.0
"(131, 266)",0.0
"(100, 682)",0.0
"(763, 936)",0.0
"(241, 660)",0.0
"(115, 1000)",0.0
"(91, 406)",0.0
"(34, 757)",0.0
"(93, 603)",0.0
"(603, 794)",0.0
"(356, 965)",0.0
"(607, 625)",0.0
"(279, 600)",0.0
"(814, 836)",0.0
"(606, 847)",0.0
"(850, 981)",0.0
"(674, 827)",0.0
"(175, 791)",0.0
"(723, 840)",0.0
"(98, 700)",0.0
"(548, 886)",0.0
"(301, 382)",0.0
"(472, 517)",0.0
"(757, 805)",1.0
"(739, 950)",0.0
"(519, 538)",0.0
"(832, 896)",0.0
"(684, 715)",0.0
"(380, 454)",0.0
"(423, 683)",0.0
"(103, 314)",0.0
"(580, 941)",0.0
"(141, 873)",0.0
"(230, 756)",0.0
"(114, 864)",0.0
"(434, 976)",0.0
"(717, 888)",0.0
"(475, 762)",0.0
"(10, 512)",0.0
"(26, 833)",0.0
"(93, 441)",0.0
"(310, 970)",0.0
"(366, 540)",0.0
"(287, 412)",0.0
"(108, 750)",0.0
"(63, 297)",0.0
"(145, 507)",0.0
"(569, 979)",0.0
"(767, 775)",0.0
"(312, 473)",0.0
"(446, 667)",0.0
"(301, 604)",0.0
"(35, 569)",0.0
"(704, 996)",0.0
"(507, 897)",0.0
"(825, 973)",0.0
"(202, 996)",0.0
"(126, 705)",0.0
"(60, 301)",1.0
"(452, 590)",0.0
"(143, 573)",0.0
"(55, 69)",0.0
"(276, 895)",0.0
"(216, 424)",1.0
"(632, 960)",0.0
"(123, 547)",0.0
"(185, 530)",0.0
"(297, 416)",0.0
"(391, 802)",0.0
"(736, 811)",0.0
"(510, 633)",0.0
"(8, 511)",0.0
"(854, 922)",0.0
"(690, 957)",0.0
"(518, 830)",0.0
"(25, 313)",0.0
"(669, 737)",0.0
"(260, 288)",0.0
"(206, 926)",0.0
"(12, 757)",0.0
"(399, 840)",1.0
"(360, 745)",0.0
"(251, 365)",0.0
"(375, 830)",0.0
"(259, 669)",0.0
"(27, 488)",0.0
"(611, 861)",0.0
"(91, 498)",0.0
"(698, 998)",0.0
"(235, 795)",0.0
"(392, 794)",0.0
"(75, 822)",0.0
"(469, 745)",0.0
"(253, 966)",0.0
"(274, 276)",0.0
"(257, 788)",0.0
"(352, 729)",0.0
"(34, 991)",0.0
"(175, 454)",0.0
"(821, 900)",0.0
"(794, 925)",0.0
"(101, 801)",0.0
"(223, 697)",0.0
"(538, 877)",0.0
