9518 27092
6965 72 956
1819 3171 -992
8249 6706 981
8285 1491 701
3777 2978 -445
1642 3999 -597
4887 7572 -407
4590 4816 430
782 3742 -285
4190 1260 -647
3098 6619 -306
7444 7717 28
3806 4003 493
2001 588 -638
8542 2831 357
2274 6934 27
1586 489 639
2931 2896 754
48 5159 772
6282 2879 192
8696 9502 427
8722 2471 -868
3562 6378 -576
8278 3621 185
2992 9403 195
6261 1423 529
5284 5568 -296
2393 3012 567
4017 1635 -608
6517 2399 -618
6289 5191 -248
3802 2003 -791
3649 5441 -419
9186 720 -636
5379 1142 920
1834 6883 -104
8839 9056 -481
7343 1945 -659
900 8432 -402
2116 5616 -872
2893 3580 -596
9388 4877 744
2528 694 680
667 9198 -22
2525 7073 -923
4146 1322 -56
7528 4978 168
2186 9504 -556
7468 5792 230
9260 7037 -126
9010 30 -512
3874 2163 696
353 7497 -319
1292 6080 -587
7174 8052 464
8944 6698 509
339 2519 -618
7271 4445 -169
2308 4352 -788
8530 7934 -457
6017 3993 -856
2351 5531 525
2342 2084 698
5837 2841 635
5235 6743 -153
2817 3010 -395
4536 7496 190
5774 3947 792
213 2229 -618
1369 6945 -151
7088 6694 42
4635 3529 -687
517 5414 -948
6813 3149 817
8812 7904 -656
3678 8185 688
1785 1288 -798
7278 152 -949
5934 3699 461
1230 8119 19
3804 362 -421
5733 2257 -375
3761 1505 111
8812 261 349
1592 856 747
5196 6016 -984
880 2005 -580
9453 6469 -222
5954 2174 -675
6039 994 680
8416 2741 -546
2695 5137 318
4498 5279 -783
3219 1315 -340
6816 2547 542
5988 6366 224
5778 2990 495
7513 7654 -534
5086 5595 272
4394 8629 557
7879 825 951
5628 4096 -255
8333 3634 907
564 6679 -399
4740 7403 933
1063 8229 638
675 5364 -828
4551 6372 868
6991 7929 968
3475 4543 759
2590 5447 123
4485 3682 959
2496 6999 93
4597 2734 793
2492 1128 -821
9432 8795 158
4611 6918 -219
7192 4579 -348
3684 3198 92
6827 2558 581
9232 6763 -115
4803 5704 885
3398 1716 -746
6500 3508 249
46 1626 8
1590 1425 -126
1180 4072 488
299 7439 -270
7282 6011 -217
1735 7316 -266
8831 6766 -302
7973 6738 714
954 9032 849
8389 703 -365
8548 4163 -908
4511 1087 -144
2139 7484 248
9010 7634 975
7271 2731 543
31 1264 -494
4457 3233 -823
7509 4671 -484
4977 2924 314
325 5570 802
5209 7653 875
7959 5501 -275
3284 7974 529
5801 5783 800
6158 2632 408
2610 5182 503
7510 3564 307
3848 1478 -530
7545 5338 81
1866 2608 -854
1714 4484 -75
1654 3135 -949
3824 1152 737
8935 6850 -614
9511 3450 -163
4341 3985 -344
7521 578 152
7188 941 815
1868 7592 -254
53 5861 158
4491 6334 843
9483 1481 650
3211 6264 956
9016 6615 110
8788 6205 151
3446 4713 15
4328 2439 99
4629 2757 -478
1579 8190 -850
4144 1864 -798
4236 7306 513
8918 1676 -754
1679 8460 982
3304 1160 -698
1325 7378 -55
8645 3250 -451
8753 9203 461
2390 2915 118
3032 83 474
4213 6535 864
4362 3620 -72
3011 9139 -647
5425 2646 -335
4660 9158 -278
7479 156 746
6494 2569 133
4676 7562 184
6711 7876 -222
7306 2609 777
3698 5363 -415
5517 6978 265
1147 1370 635
2544 8467 -922
8450 7242 -464
5166 1025 767
5784 7213 238
2033 4179 -834
4441 8301 767
4753 4778 -304
3958 7056 -969
8147 6650 827
5366 3805 756
1934 1772 -300
682 234 -914
8792 8759 405
7468 1926 -280
1178 8080 125
7797 963 -744
5399 5535 -715
5296 3557 334
3791 2955 -509
5515 3777 -718
7033 7614 86
5207 8709 518
8209 8088 612
1085 1629 780
2371 2972 -232
4746 6180 115
332 2442 428
8012 9249 991
719 433 -471
8447 6806 -3
7482 2254 963
454 7869 227
3063 7593 866
7116 178 -414
4426 1265 -490
3214 1321 -250
1980 4148 829
2918 8182 813
5619 945 160
8577 3212 -814
5835 8525 -867
5248 1429 529
1666 1798 21
6782 7281 -286
1689 3811 -190
2066 7892 459
1384 3287 -383
7767 3479 913
7631 2974 -678
509 1747 -331
2404 19 768
7170 2670 -800
9349 8354 121
1478 96 923
5579 8734 -58
1771 7525 -619
1807 1297 -49
5721 8895 -222
1614 5576 623
5428 5389 -644
1729 6747 -60
7114 5299 291
5418 4999 444
9317 5532 -996
7137 371 666
1156 4953 -553
6495 9480 14
7943 4911 486
1905 3715 -911
2962 8611 511
9488 8766 -641
1993 4021 122
4379 7837 -194
3089 2797 -587
2950 8432 719
3025 7807 -550
8782 4486 243
7507 3039 199
2100 660 409
4734 1839 79
1671 9062 187
5700 6337 172
6164 3798 -177
5439 5646 -814
857 8846 987
8066 5609 -363
6103 7049 795
2753 697 -77
2591 1448 962
3632 6375 875
6427 8277 -799
5930 3758 965
497 3390 170
8323 6475 612
876 9319 238
4093 7785 430
919 1657 -887
4798 8547 98
3558 3196 299
2766 4574 538
826 5415 -21
8626 8899 -446
8401 1870 974
6986 8008 933
1302 9411 -159
6923 5042 996
2827 445 19
5716 5101 559
4260 3451 -524
794 5660 230
5465 9041 -495
8136 6665 701
2243 5490 -106
6960 5604 709
2524 7847 -161
1160 4349 426
1635 6110 634
8925 4428 -512
2698 2340 -319
1946 4129 435
136 2934 -947
5703 1702 8
5892 2710 449
7637 7799 -287
2766 3640 243
86 325 911
4652 7128 883
1445 4471 -891
4155 64 505
212 1615 374
6397 1411 576
6498 1213 583
5656 2114 -339
7106 8503 873
8035 5333 240
2620 4769 38
4078 8048 -700
8657 1790 632
3344 4938 -134
3467 6966 333
9101 3443 963
4051 4832 132
9362 8186 305
5244 9163 79
7350 6871 -180
7691 5986 492
5496 6302 869
3710 2845 -679
4741 3167 507
6542 5482 -728
2228 7035 -387
3025 7375 154
207 1328 862
9471 4663 -903
5151 8522 -75
7334 2706 -433
8828 4719 729
1869 5353 667
3424 4717 756
143 8354 513
70 3912 366
5827 6647 448
4762 7975 -309
4461 2357 363
1979 2804 -542
8152 5334 -950
5759 3080 324
4029 3806 -379
6124 3771 -881
5746 3296 837
2368 8722 612
6328 7092 -147
7956 3620 394
73 3875 99
4306 6623 543
7678 1805 616
2589 542 -981
7562 3558 797
8511 2318 -614
6839 4203 594
6140 7458 99
6965 6224 -347
5290 3059 674
3258 963 373
5849 5836 -399
3022 7841 -948
6968 3145 647
13 3265 -192
7316 8322 -752
3978 1341 137
7672 1523 -691
4824 4844 -29
8870 7341 -781
867 3579 830
4611 634 -988
6928 4609 -986
2349 7818 -100
1779 7290 -891
3128 4047 472
7604 121 -153
5323 1542 862
4187 1851 225
3258 751 -401
8999 5959 455
4370 946 -838
3125 8803 -413
7631 1216 962
2359 1392 -575
6317 5476 -305
725 684 937
7261 4206 122
8083 8878 433
2362 3425 468
9028 9360 660
1249 4535 469
9481 545 468
221 4379 50
4902 8144 -975
4458 1993 -299
3229 2475 511
6712 7249 230
1985 3597 -872
539 7347 -749
7568 1956 -437
3179 4000 63
4581 6224 -438
5160 4342 38
7481 4338 -661
4920 3129 67
6784 1968 -489
4144 1513 -267
5997 4576 -531
3323 3281 -913
4703 7152 707
4692 4634 593
5701 7966 985
6306 2300 -666
9402 5711 -464
1067 3585 -765
4820 383 497
2838 3528 995
9028 8331 -761
370 6833 862
5664 8345 -100
720 2967 -353
4036 7214 -39
7384 3811 333
5479 3743 468
5189 4909 -102
4062 4078 361
1873 7392 -203
1295 7990 -442
6477 1534 98
192 1811 -752
8419 4672 -416
2168 3222 160
2474 343 411
2839 554 719
1929 6614 -813
6571 6028 -70
7396 9161 168
4657 7860 -699
5503 7133 453
111 1698 -39
1365 5103 -235
546 6187 -780
2198 5541 -325
2309 408 -545
3005 8115 -60
731 7458 -697
8243 2261 -483
3543 8329 -97
3072 6064 196
3210 7576 482
1158 5235 -349
273 3342 522
7069 1519 307
278 500 212
2840 3892 243
5740 636 40
2398 4415 867
4220 2949 213
2335 4729 -954
129 7716 205
8313 7559 402
2537 3724 -333
4047 1298 -883
2493 4422 -351
9126 5237 672
4160 3186 -950
2151 2245 -209
7703 5473 831
219 4137 170
8620 9107 258
5744 9295 -75
7140 8128 798
9191 9111 542
3465 9243 805
8009 3508 -289
7272 5050 -731
6756 6246 210
8060 184 -792
7437 9444 447
6211 3468 435
2259 3616 -556
680 7685 749
6007 8835 942
2704 2668 545
188 513 517
428 3501 423
1828 7320 545
3109 3864 888
9243 6767 -985
8714 2290 164
2061 3841 99
1266 4219 -975
1343 840 -929
7236 2476 58
7267 3321 124
3000 306 -339
6446 483 403
6988 3634 -793
3369 9338 158
7940 7412 80
4956 4121 -512
5999 2901 -883
1115 2285 -199
1657 4527 346
2905 7295 435
5526 687 441
8317 6288 -985
8509 2448 -466
5630 526 828
2691 185 818
9140 3153 -203
9187 2733 -910
9101 81 -441
8866 5490 -646
6083 1347 -181
4490 3742 -535
446 8510 934
6897 2301 939
5367 876 432
1098 1606 369
5993 5444 947
1983 9283 137
7551 7289 -607
7692 1355 503
5361 6527 424
6678 7353 -304
6663 2486 -656
1637 8283 556
4843 6562 630
632 1486 -580
4092 2781 -780
4958 104 491
3154 9426 -318
5308 1175 -990
7863 4637 -101
4326 1038 778
4171 6277 -91
9299 6757 -277
8751 240 48
8290 6571 -373
5030 8051 -857
8931 2635 155
7330 8190 -789
2775 8026 350
8184 7574 -466
825 7601 486
6256 3394 818
5081 711 250
1230 8354 632
4718 6166 639
7166 8947 20
210 1244 -972
2602 7798 570
7033 1805 303
3508 8452 947
4552 3782 989
4620 2298 100
1701 2500 38
5432 3505 -229
9069 3759 -266
6706 5771 68
596 2407 -968
6426 9334 912
2326 9067 682
2811 3721 -382
6852 5526 917
3720 7045 -575
6538 4470 690
4683 1927 633
6960 7158 191
6322 5840 199
7578 3066 -349
4568 4296 833
9222 8553 -811
7188 3317 -95
7662 8546 213
1374 9312 -456
1344 8341 828
1990 8977 143
8496 6429 -423
3509 3436 712
6316 2557 624
5761 9241 -753
2037 414 -844
2687 7056 -770
4164 6150 483
1434 1122 -83
722 8988 -515
2239 2392 102
6067 2474 -494
5667 6868 862
273 27 -896
5698 2832 343
9292 5105 -15
277 5035 729
477 163 402
738 5133 306
8945 6026 339
4762 2537 537
5997 6634 39
8809 7696 -83
6571 2391 -519
4959 9451 -696
8217 3433 197
6901 4821 651
4263 6532 835
7358 3168 923
6991 8503 -335
5372 620 282
9095 5667 673
4426 9397 497
8700 9082 -198
7054 4144 215
3941 5240 -980
3810 7813 -801
8779 3873 667
3600 7162 -148
2024 9192 -296
3606 2847 -129
6475 4776 -754
7900 1006 816
673 7949 -83
6254 8657 -64
3124 9130 -614
479 6396 301
3421 58 699
7821 3293 920
3195 6920 496
3525 6822 197
1463 4962 -12
2771 2761 724
1664 2757 134
5800 1782 -178
3077 3815 917
5156 3607 914
9010 7262 -509
2469 7877 -106
1987 6817 -6
3088 3399 993
772 6444 826
8811 1373 -869
1359 3376 310
5191 2426 398
2145 4901 -718
4814 5843 -94
5633 8092 920
1246 3953 414
1670 6042 144
1677 2774 -134
8834 3141 835
4726 4832 -642
4042 5557 -893
5107 3328 -840
6019 7249 285
7864 35 251
5558 395 973
7490 969 -844
7933 7678 -349
2789 5194 613
4017 4999 -885
5808 2765 -589
607 230 396
5665 1626 440
2646 8499 316
7576 7253 -684
5244 8104 127
1597 6885 -157
1204 6463 -517
2237 5859 -229
8417 3836 -637
6577 7036 -368
6645 6022 -40
8734 4039 734
7096 6873 -612
1834 3279 260
7961 3435 70
6359 5780 -959
6100 2817 506
174 5432 -67
4622 2992 163
8677 5314 7
766 8691 -268
8326 8983 -804
5562 8730 494
5911 223 75
8553 6522 773
1193 306 882
2932 6321 -317
8973 9263 -745
1589 8120 629
5411 2504 -858
4166 7791 -626
7505 845 -697
5636 6890 -127
2231 1634 268
7021 5714 -334
8588 5451 981
613 5982 -674
6878 6728 -63
1887 6797 -980
9259 2657 -834
7069 5198 -501
268 8696 858
4287 4605 -79
2574 5193 708
2 5413 -693
7781 2006 -776
7842 7451 741
528 9455 -10
9466 4940 -281
7943 4630 646
4113 5729 -386
9285 8304 -904
3533 7638 292
9048 5860 171
2777 1111 -84
8129 6247 376
9074 1286 61
7438 7244 70
3671 8159 -717
2971 9238 690
2736 3251 -715
903 954 706
5748 7819 597
1347 7829 389
9295 1681 561
7868 4250 -348
7618 4737 166
5843 7466 789
1935 3866 748
6711 5644 -41
7735 1786 837
1076 1918 307
1907 7038 -847
8375 6311 527
7175 8884 202
8550 8065 -790
1291 5996 -493
184 1335 460
6172 2999 581
4819 8744 513
632 6002 905
6146 2529 883
3738 3272 815
6616 7520 -497
6666 5795 -909
8098 3917 -693
7618 451 358
7771 1931 -969
5859 8814 408
5434 8078 122
5143 3327 566
2379 8660 210
2248 6697 237
308 7449 -669
9380 6150 -168
5052 4918 761
4592 5645 259
8435 3754 992
7900 1372 507
3516 7627 115
5609 6899 828
3908 7593 -819
3829 6285 -19
866 5200 678
8353 486 940
2693 449 866
2524 8988 -287
9041 4952 708
3598 8001 -357
7600 4555 629
5042 5866 973
3402 5144 -420
9332 4418 -806
9069 4508 -204
548 9032 -224
7289 5684 -763
4971 8821 650
3162 2122 -394
116 2391 98
8653 3701 764
7446 7911 961
7995 7719 -407
3522 8363 991
6668 8946 -815
4566 6724 623
4458 5660 -868
7603 6743 -487
5074 4320 -987
1167 120 905
5307 5529 -991
7182 4207 -759
8272 8711 -335
5017 8700 362
2015 8762 304
9457 5589 408
550 6233 878
7430 3735 -753
240 7118 -701
7213 6015 946
2334 7159 -416
3959 855 714
3445 8064 -949
295 5826 614
4574 7011 -229
2297 4468 -369
1541 3348 117
898 4561 95
170 2665 390
1960 5448 600
2125 2151 618
6210 5601 980
4068 4131 841
5573 2024 -88
187 2412 310
7312 6611 874
2230 1436 34
8244 1924 198
7523 6354 -472
4199 5693 -973
3926 6797 46
2809 478 -416
2935 2583 -988
2353 2923 501
6180 6090 301
9143 4996 -545
6467 9460 140
6678 6969 -700
6838 2528 -736
544 7394 367
6768 5255 -153
5059 8006 -698
1295 5942 401
5546 8352 -278
1895 7845 90
7285 3334 -622
7800 4826 60
3806 3551 180
2365 2282 70
8321 7585 133
281 5262 847
3298 762 -760
1751 7096 52
5973 7913 -313
529 3342 566
2140 4030 431
5538 6503 722
522 2644 951
3099 6606 -909
1157 2234 880
5917 6694 -989
543 6801 253
1081 7401 805
738 7613 1000
4410 8464 977
849 3857 910
2715 2739 245
697 4564 -357
6954 871 340
2469 6880 982
4692 2596 159
6091 4682 -730
1806 8700 557
8082 2785 928
2612 6748 524
8276 2213 498
2522 6637 -490
3185 9022 66
910 1804 -680
541 4667 -806
6219 3973 812
7333 9201 -693
5925 8051 70
4560 7516 -65
5001 7111 402
4568 2648 -562
1883 5557 -113
6873 8583 -565
3738 7240 230
5577 7411 685
8228 4764 -631
5161 1284 787
560 9148 -837
8841 6825 -906
6201 669 -229
3042 8816 858
7721 8061 -356
5706 4062 952
8576 2752 273
2780 6433 -265
3177 315 112
7377 1113 644
3926 4681 -706
5748 7858 293
1801 2024 -594
1268 1786 81
7435 6312 -327
317 8588 955
6563 1584 263
7214 8601 -874
5351 5174 -76
1619 5055 -643
7304 6142 -322
609 3363 -723
5413 60 93
6146 178 597
2539 2690 486
7506 6384 -592
6677 6528 -424
1093 5634 -671
5484 5396 -330
7207 7619 930
8314 1879 -931
6156 3962 833
3498 2121 133
878 7383 -921
2865 2326 934
5079 3460 272
3576 8766 -586
4239 4680 188
6782 1234 536
1004 3584 -968
4868 4700 -689
1054 83 50
4350 1260 -492
4099 7428 -166
2771 36 -329
7235 7038 132
4422 9367 907
4905 1667 729
1845 2478 552
5702 8968 930
9317 8989 -189
2595 8557 221
8444 3826 909
5081 12 849
9166 1190 -264
4346 2459 -35
2905 5434 -265
2087 3189 353
3167 7207 -337
5884 1780 -958
6807 5118 -386
2393 732 -835
7839 1729 -692
8660 5926 471
7838 4899 980
5043 6477 944
5196 3812 126
4284 6730 -86
7641 8067 194
5832 6169 -132
7973 9373 688
9203 715 -644
708 821 -283
7919 5611 98
6097 5582 -306
6787 8705 89
6050 2072 760
3273 8938 -253
6539 3725 321
8814 2552 -71
2164 1880 -582
3206 8873 751
5782 5670 -672
3447 9415 -752
6680 1998 -611
1857 8755 404
3056 749 -27
8949 2599 -206
9291 7892 -290
3804 5079 563
3684 9211 -620
1366 5063 193
2620 2108 -346
6572 1479 -37
4084 6152 -109
3041 8137 532
5232 5481 -150
3808 411 201
3004 9338 -249
9496 5429 -618
333 4042 621
1482 2355 259
2758 8826 -219
6172 706 -987
2751 2299 -512
1010 7715 -8
4725 4887 -745
6343 1651 226
7752 3440 395
7205 2733 -832
2017 1008 -380
64 5843 -181
3664 2886 -363
5862 569 -369
6494 5006 713
2664 6609 -964
4369 7265 -715
4951 376 -329
9218 789 64
6775 7436 -650
5833 9062 -570
8714 8626 808
3037 9295 -35
3608 7570 -949
5915 1083 244
7194 4438 -626
410 5834 371
9361 3582 -259
2253 6922 -319
2614 4946 -871
1679 8622 335
3229 3361 757
8537 5694 574
7931 2731 -239
5638 1590 -428
8810 7047 541
7059 7285 -713
135 4002 -325
4735 8358 -699
7443 2555 -443
8450 2563 817
2744 2457 639
8268 2174 95
8141 4882 190
9327 7000 -800
7344 8698 -292
8424 8733 -516
5326 6374 -12
7174 5770 250
9420 7395 -558
9282 7100 377
5644 5839 -759
9108 7547 -311
3320 9302 859
1830 3160 793
9489 61 -271
7723 3298 688
5534 5606 -253
8524 3716 -856
40 4730 -632
6983 3628 415
585 8787 116
5836 5088 -612
2299 2918 -937
1239 6710 901
2325 2558 -114
4215 5708 964
4132 1411 220
4810 1536 531
5550 5158 257
5324 3674 802
7039 2570 477
7912 6720 258
8763 2320 860
367 2901 -163
1306 2575 -946
7020 7644 386
2655 3230 585
6897 282 -693
3730 779 729
6167 6017 -263
7003 3571 598
3209 9348 -80
2643 9374 -630
2828 7414 238
4988 6840 695
8266 4933 -546
1790 2825 -789
6096 2765 441
4207 7328 -800
8634 2871 -180
2625 4005 -162
8295 1090 -285
6007 929 428
5424 6582 -333
5776 1963 -793
1071 8779 -370
4120 567 844
6104 4495 757
6901 3862 647
5533 6813 835
3121 1740 175
9018 8103 -778
2333 2525 227
997 8702 -915
5690 1044 205
2086 5846 856
3568 5751 776
8517 6379 -733
1599 1444 -769
3550 3686 -588
4914 921 -214
7443 7315 -992
8708 2979 -453
1777 2802 -940
4698 698 -665
8802 5359 902
3358 8846 -478
3137 5044 942
8765 867 -313
5070 8928 -193
5114 2444 173
7846 4560 187
4797 6335 751
9425 2277 -383
8692 5429 915
3080 9106 540
8173 2008 -622
1770 2772 -705
1172 9096 926
3874 7739 380
8286 5386 -208
3725 1522 444
9108 2962 206
2903 8241 890
25 5403 884
9029 7935 -95
6631 2518 -351
1870 4516 -158
5948 3643 346
1206 5207 621
5353 7376 -22
5561 2112 784
4493 6268 410
8649 5483 -520
4654 6565 -33
2126 4038 -845
6923 6197 300
7114 5931 788
249 1381 823
5716 2843 439
8585 4365 285
8449 2923 617
3487 9184 -570
5243 841 22
5450 3132 -409
2328 2947 -706
1866 7107 917
2797 7823 40
4635 1463 -834
6412 1049 475
6401 9300 296
8567 6555 -296
984 6476 98
6839 256 41
9246 3539 595
7816 8129 571
8712 3788 107
3769 5859 385
1173 1315 -529
7835 2518 861
7596 6051 -938
2275 4189 774
8221 1895 -68
3564 5758 498
4482 1653 272
3910 3695 725
7460 5468 223
5021 6807 625
4860 4632 -594
594 7762 863
1001 5527 -902
7096 1936 -312
3254 4405 448
197 579 -581
368 9276 -626
8665 4112 951
2052 7185 -434
1408 2568 57
12 6125 77
1401 6602 -808
9030 9146 152
6526 8687 180
1783 868 -895
5680 6454 744
638 5880 -218
7348 8594 257
4432 7117 -327
3673 9346 -990
7546 1923 -358
6476 8302 274
5324 6468 -866
8045 4041 194
3816 1655 -651
924 485 866
498 8509 704
5091 9164 -506
2839 5632 -664
7220 638 869
2885 1323 -189
6568 208 793
6424 7323 -978
6609 983 -602
1301 5057 -400
3302 3789 9
4329 5239 -744
1308 1954 565
8554 7730 -84
3579 1706 -481
8672 5774 199
1211 2193 622
6215 7234 394
4978 643 624
3774 5677 -294
2683 5012 28
6782 9356 -713
5644 6217 213
7616 2946 -538
1797 755 118
844 4476 -434
7729 814 -244
4858 4028 -419
2625 4073 -173
1725 8406 952
5048 251 255
8623 9188 294
2615 8337 -16
7500 2484 -354
2798 6874 230
670 5709 -603
792 8212 922
7783 8299 554
2763 7911 -356
3259 8441 -394
4404 7988 113
3936 1624 -134
3476 933 -876
4561 841 243
577 8346 324
8098 4718 83
2941 1577 148
5673 7675 -721
5390 8851 -890
8133 6606 356
5475 5539 41
5523 6904 -859
6856 6516 442
3809 7530 -559
7737 3047 575
3219 2560 -214
8285 2773 298
1945 7968 -40
507 4883 177
4926 3150 880
4847 5543 -265
811 9082 -209
4519 1128 -655
1722 8395 -410
2071 8476 223
5181 9198 660
6993 7855 -559
8461 8447 -713
8628 7329 224
5932 7016 -717
274 784 -236
1659 9296 146
7540 3503 -629
