17
922 936
594 344 -858
436 424 -251
417 809 -3
322 448 401
442 545 -779
297 776 533
230 315 835
790 366 -610
718 147 -284
907 648 -878
277 199 -401
832 412 927
659 152 -293
894 39 994
749 906 -762
783 22 146
357 289 -37
731 507 -780
396 703 649
755 854 742
800 934 10
528 908 -410
456 617 163
366 657 978
144 766 395
707 529 282
365 777 -417
725 4 -573
118 589 -631
372 918 129
154 618 617
615 858 -223
5 827 554
480 935 543
72 852 411
5 683 -606
180 645 -393
517 360 290
662 382 -420
554 114 636
831 474 251
721 544 -10
381 501 136
229 390 -255
130 170 747
358 613 309
487 170 -832
648 526 -871
69 399 76
344 273 -226
353 867 -549
188 458 367
232 506 -408
35 648 -820
903 647 452
599 370 787
662 563 -558
646 121 980
673 359 560
832 368 -251
910 346 24
377 755 -829
823 121 -384
353 441 -759
449 836 723
322 251 -449
830 57 -909
489 398 -437
790 284 921
228 656 640
624 196 -534
349 618 -308
197 103 272
224 910 -760
902 297 312
274 675 775
523 689 21
186 146 662
470 630 -513
821 126 779
182 831 917
123 321 -929
873 710 -229
601 473 -572
326 417 -360
351 204 200
451 416 247
666 251 578
728 653 221
266 372 670
343 550 -793
414 725 298
265 498 -320
44 16 -153
816 563 -871
34 676 -24
450 480 -341
687 201 -960
790 302 580
634 561 341
934 669 249
398 896 -230
762 404 -570
167 666 21
553 608 -936
592 219 -733
226 757 -527
289 895 -431
576 356 -450
283 54 -355
373 417 -684
355 72 -562
72 423 -974
148 389 681
908 303 978
506 128 361
41 900 302
357 354 251
687 910 147
675 600 143
455 20 982
256 238 -943
942 218 731
172 576 36
735 912 338
66 135 115
863 547 615
293 816 -89
12 443 478
844 624 128
361 525 173
93 705 -374
397 75 -423
244 212 90
222 486 -592
195 695 -620
753 255 -186
611 285 -679
562 212 935
782 10 187
569 617 -826
13 118 494
12 881 -744
99 823 92
62 109 377
90 712 -133
783 48 -675
659 121 313
626 771 505
534 662 -216
353 131 -411
131 248 -847
560 329 -201
202 732 311
177 105 797
398 413 388
90 324 94
222 750 -787
254 179 576
408 743 72
89 629 828
591 63 146
705 646 398
854 789 526
906 541 809
860 276 569
439 789 -472
848 52 560
351 512 -829
222 607 -16
307 375 -20
79 306 668
620 11 503
129 676 -351
175 186 99
387 374 324
891 866 -237
51 116 -950
12 824 -170
527 73 200
83 662 -340
473 673 265
903 571 349
471 44 -46
896 563 -845
456 792 -990
290 230 557
836 278 -807
899 835 298
339 423 -402
591 577 161
679 290 -601
140 138 256
594 146 423
241 442 -399
878 746 413
172 87 -875
285 447 661
826 307 -474
255 219 -46
876 500 393
728 559 -917
776 176 611
853 702 -485
602 484 -626
640 460 -297
218 882 -573
288 605 -717
898 538 333
841 881 20
143 76 427
116 836 -571
821 513 72
674 269 454
683 308 887
196 341 -878
504 345 -463
204 175 317
571 690 -990
13 402 -911
420 654 -46
920 624 -216
289 508 615
7 809 268
509 561 582
140 37 -8
354 766 -173
349 34 351
134 647 -387
168 923 -905
656 804 -977
187 902 453
784 139 184
101 11 -36
712 294 779
680 217 573
62 42 -357
201 760 361
259 586 -576
424 585 905
373 584 6
517 474 -973
523 675 -433
795 857 834
845 512 331
207 159 43
84 501 -487
664 59 -599
225 714 746
206 606 -276
709 266 -155
394 863 -225
350 283 93
883 472 -136
697 603 -897
83 828 -82
489 3 717
809 825 662
404 109 -620
458 674 -494
127 65 697
687 541 79
190 577 -287
254 918 168
171 435 119
633 862 -904
817 899 -398
700 486 -141
847 275 910
721 467 179
874 86 -837
648 519 621
885 307 1
560 348 138
333 50 -737
847 14 -53
417 705 614
64 663 -72
924 741 291
637 460 -750
250 208 192
560 205 -904
167 685 789
638 211 529
699 315 -786
285 570 -286
323 607 37
865 285 558
874 66 676
502 497 -577
194 226 -392
378 931 79
257 289 956
547 818 -38
608 814 483
202 290 3
476 458 -47
352 797 699
882 570 -262
758 272 -322
903 496 -704
890 42 611
888 771 221
577 500 -504
554 583 -693
532 731 -783
194 789 -506
540 309 339
121 483 -948
714 329 529
750 366 274
738 652 -895
407 615 -876
240 931 -470
657 363 424
814 886 -339
827 228 -39
739 292 165
500 496 763
744 253 -70
876 257 -402
353 827 646
666 153 961
942 506 -71
474 604 650
722 267 -820
229 650 -134
360 654 905
512 324 993
688 887 926
174 433 108
390 486 248
230 432 563
589 395 -382
925 907 -932
456 434 -108
881 515 -507
326 40 -808
788 101 540
89 105 986
380 242 567
793 572 -595
118 130 980
807 673 -739
699 492 -579
86 254 -220
737 718 753
249 588 749
925 119 -406
264 501 693
202 6 272
68 500 105
935 822 135
899 279 -932
558 598 216
716 856 -101
325 7 146
59 922 985
104 698 235
396 178 -67
745 768 -1
744 6 86
271 819 -241
307 598 862
242 62 -60
806 401 625
677 208 -599
287 783 -456
277 472 966
537 734 -831
809 512 153
397 79 205
268 793 -44
821 870 343
646 234 209
686 873 521
680 890 -270
720 180 -597
553 926 595
442 642 -442
432 613 -74
678 531 -759
616 831 -586
1 161 -689
417 898 -875
941 911 -37
382 296 -416
282 579 20
718 259 -83
874 560 -692
534 897 -378
422 328 781
225 309 -338
99 176 -703
585 922 336
339 88 471
332 765 -90
776 291 909
632 174 358
834 252 104
521 843 176
12 772 987
692 293 -495
774 940 -163
181 375 202
866 720 820
841 438 -621
21 911 66
100 397 651
209 814 213
803 353 52
345 316 -829
57 718 60
781 869 254
170 743 170
821 489 23
21 205 191
294 114 -651
938 505 -836
392 512 207
643 670 -903
550 533 -704
459 741 158
607 77 958
189 550 9
329 485 982
921 202 942
486 647 -265
492 433 -100
455 378 -589
438 845 837
368 3 331
860 335 249
142 586 -63
305 488 315
151 200 315
696 120 907
480 150 772
64 830 -614
730 263 -58
598 616 -428
827 673 -245
380 732 556
58 694 629
357 134 120
572 131 -298
880 284 -921
589 131 -850
116 454 -341
282 227 271
825 270 451
943 304 -846
554 34 -633
74 157 809
199 431 979
444 682 789
460 708 -439
172 601 776
334 292 -634
455 358 549
212 731 296
544 908 526
145 827 397
288 573 559
30 728 -555
205 703 931
624 751 45
782 431 849
110 531 -366
678 892 -331
473 700 267
505 525 -468
357 312 903
234 375 544
215 802 697
714 310 113
103 791 405
13 765 -728
757 634 -842
273 900 -737
613 526 960
939 635 494
680 791 388
727 492 -590
116 128 731
136 699 34
265 125 -954
11 555 -708
521 609 -971
324 453 491
763 120 -414
221 808 -591
488 865 -499
796 782 586
154 717 -749
62 240 -673
568 401 -827
740 663 -50
623 943 -840
803 643 -978
642 697 -639
889 419 -655
226 903 589
545 528 -599
65 876 -596
638 401 867
357 88 -874
678 178 -980
889 128 -779
144 109 824
460 337 -298
573 527 -690
206 937 -223
126 415 -663
21 561 802
853 635 -120
930 56 963
11 709 -208
167 740 946
646 35 511
721 944 -626
729 348 737
537 497 743
777 456 350
416 274 898
865 895
324 439 290
371 861 500
688 523 -740
249 93 -108
605 550 -791
158 371 -744
282 218 -876
801 575 46
383 23 202
805 112 127
842 273 470
698 732 510
152 323 78
857 499 -180
299 537 -869
56 216 -393
214 778 86
489 177 -98
172 224 798
621 262 -668
94 111 86
509 366 -560
434 601 594
14 307 466
411 791 247
98 806 -329
421 364 -547
510 424 -244
575 661 -850
155 740 881
186 208 -722
834 129 426
226 675 965
443 743 -958
847 753 61
621 503 299
818 767 233
301 260 -455
394 602 109
541 547 875
162 303 468
510 658 -287
579 865 -793
857 565 899
232 263 -110
196 708 -652
147 427 841
455 716 943
562 73 -840
624 468 142
627 402 -725
566 689 418
713 361 973
607 281 -448
840 397 -490
321 577 889
684 489 947
240 88 394
317 106 999
699 773 -815
18 709 -629
81 360 -115
687 98 240
619 802 -94
316 198 365
328 567 -600
567 696 999
570 276 219
173 621 -425
345 733 -686
591 694 596
684 750 154
365 568 -46
473 313 -655
455 232 -993
261 777 -58
304 254 407
699 285 76
150 640 328
690 806 -363
236 363 111
32 292 -133
827 742 -311
768 178 -148
419 852 -2
509 6 -775
31 356 -648
839 808 -62
563 134 -13
159 379 -924
548 385 -1
55 823 -956
837 553 -768
82 198 -907
402 172 -970
793 18 974
394 127 -715
713 570 509
116 225 610
45 560 710
282 64 498
691 84 -553
687 802 -326
331 359 421
743 768 755
264 340 382
419 156 -488
257 572 277
248 178 271
468 268 434
550 839 102
306 172 -224
551 492 -309
439 836 -276
323 539 -416
544 382 -587
341 430 -275
798 251 885
91 623 529
32 59 -231
554 63 17
579 90 -147
610 425 773
339 688 -278
490 205 -662
748 102 -753
565 494 -411
710 812 -400
14 78 715
646 406 700
756 378 932
496 611 -261
372 710 -967
202 767 -377
434 205 -460
203 558 -314
748 492 -709
125 495 436
343 781 -779
399 423 -826
27 103 -571
338 579 -477
73 507 -431
157 690 935
674 679 1
410 527 -409
158 503 942
71 591 304
422 489 -150
824 95 874
48 533 -402
144 196 -309
261 655 736
635 729 -253
87 483 -722
636 818 555
390 370 -246
82 51 558
760 368 -177
764 703 -507
439 498 -876
458 598 743
435 624 -765
627 427 -49
813 855 339
583 207 -614
163 316 21
466 542 -8
578 726 172
733 38 122
1 58 -199
843 121 -880
388 635 -910
473 646 151
42 204 947
469 170 -477
122 499 832
484 652 -612
362 98 -406
216 245 -854
557 660 -545
744 379 806
340 583 -694
478 594 -357
599 375 -228
580 695 -958
97 313 102
238 385 59
301 426 -404
408 609 -199
542 387 576
593 577 318
788 459 272
132 329 105
452 496 -638
539 2 528
488 510 627
601 863 -704
355 861 464
129 517 -573
851 43 -955
105 570 -23
586 515 -387
559 618 481
601 247 974
115 97 573
836 348 -169
502 297 97
300 463 -746
440 158 -872
159 98 516
7 580 -682
34 628 -246
453 17 463
559 63 -983
318 80 80
780 686 590
427 429 165
181 13 -517
130 271 82
617 586 -872
456 481 -609
117 693 -867
443 670 -588
855 130 513
344 849 182
209 350 70
282 760 749
149 388 389
504 679 -671
814 827 162
737 122 980
456 786 232
412 361 888
211 752 -631
232 294 77
781 497 -798
523 738 -950
116 366 -626
386 419 18
61 214 -919
621 515 96
646 367 -125
680 724 -570
282 849 639
842 645 -840
784 797 -827
205 852 261
567 239 -537
683 585 -197
708 310 696
725 572 381
768 623 -712
584 308 601
729 37 -339
96 538 582
191 493 907
652 798 568
451 741 -718
523 204 492
133 32 -912
703 268 -251
557 827 -585
468 260 21
124 772 32
229 770 394
276 572 -42
493 450 582
650 234 -214
452 146 154
623 137 -593
614 76 -427
460 430 582
87 506 69
793 628 -388
258 846 679
248 600 824
573 494 -26
635 374 -284
102 571 231
62 272 -929
319 809 527
612 513 965
608 292 -189
587 258 876
670 288 490
593 567 -661
865 561 -488
417 68 737
660 771 -32
423 558 479
747 618 -776
43 124 35
776 162 285
405 239 216
158 197 -146
719 300 -692
253 840 275
405 640 -81
532 549 -146
519 794 163
825 264 54
279 828 282
863 691 216
152 462 -647
453 137 182
239 686 -589
690 761 -863
61 382 517
715 842 252
662 407 -44
593 677 -958
677 128 800
774 565 -292
462 311 -970
391 118 -310
676 484 -328
549 745 115
623 370 -457
229 756 141
398 358 -914
677 327 200
230 543 -294
80 444 303
216 252 577
312 24 -442
464 646 -267
308 247 461
526 310 291
276 788 983
540 58 -882
297 610 505
411 810 719
525 86 -926
847 16 597
621 678 229
445 632 433
861 806 491
285 696 -419
366 316 880
506 94 851
184 593 -821
298 499 -691
177 304 388
476 35 -302
775 55 665
631 256 -931
373 671 732
534 502 -935
684 646 233
371 438 -15
595 780 104
107 802 -901
851 858 107
453 791 -937
813 557 -601
624 356 -993
415 8 341
597 293 78
805 649 819
148 480 326
790 508 -588
337 73 414
348 417 -950
717 115 255
768 712 450
424 59 680
54 589 -10
21 131 -42
845 220 993
773 733 339
314 575 304
516 852 -640
487 309 -548
776 50 662
266 501 -948
525 450 761
530 23 -386
86 60 287
175 359 241
195 85 -419
642 323 313
706 43 -450
460 22 -767
815 172 183
602 56 -981
279 74 905
357 332 -24
254 676 -485
643 95 904
767 828 404
188 588 -716
64 391 -180
552 465 503
201 698 22
550 278 797
373 259 -239
79 112 404
835 394 -243
103 794 -920
417 737 364
849 683 -347
187 687 -669
200 138 356
574 26 -617
282 549 -940
860 727 996
844 807 795
101 202 948
574 371 447
844 216 955
767 721 -921
279 73 586
68 532 131
518 788 620
596 661 -746
493 853 9
847 622 104
678 792 -712
728 435 -120
343 390 859
16 286 269
277 65 904
837 132 -489
647 174 -272
129 834 567
8 349 989
378 728 558
703 220 578
197 478 190
31 677 960
494 443 30
531 188 -852
710 305 -569
49 103 -807
278 329 -539
749 744 -985
292 250 -667
768 813 914
127 830 -409
548 49 -175
93 793 -409
307 131 196
596 524 276
681 166 -834
55 836 -473
445 258 724
571 840 -75
375 728 -168
23 9 -128
326 398 393
685 719 -226
713 666 759
861 629 121
439 263 126
680 490 229
368 569 -49
431 761 -689
29 309 608
421 10 94
279 356 719
592 377 762
117 625 516
767 137 -429
666 207 -411
783 423 165
220 471 447
409 740 -340
52 239 -756
250 592 493
668 720 -81
618 839 695
29 695 -701
1 724 18
737 828 -750
494 632 -964
111 573 222
720 362 6
738 525 -916
643 590 -68
439 43 -967
657 426 643
254 189 676
2 96 -453
548 798 454
533 436 -16
541 604 779
504 396 332
261 603 277
540 368 311
218 248 533
717 654 6
461 414 -921
643 63 -289
211 46 -498
733 136 -980
437 326 -886
862 242 -642
234 317 -571
88 324 -514
48 681 -572
346 153 412
861 701 -991
112 420 -612
480 25 -333
238 544 52
263 859 269
302 65 102
305 181 982
749 194 -388
507 610 719
328 21 -680
537 565 -627
143 641 957
11 712 372
803 577 863
199 454 989
35 456 71
775 108 326
97 42 821
71 832 -107
206 253 336
281 817 233
829 88 -679
106 821 452
506 384 -434
18 138 330
405 43 -229
59 404 667
728 858 615
214 26 -678
585 303 -9
154 332 -813
119 16 195
344 462 -672
517 102 459
703 612 809
60 178 65
187 121 -804
101 308 -344
859 34 11
110 595 950
248 424 -105
153 188 405
259 356 -860
292 651 -401
83 517 -650
264 217 -588
845 486 -446
142 457 -421
529 112 469
197 581 -322
173 109 285
721 768 902
289 492 327
272 416 771
841 35 86
55 541 -801
673 865 590
416 561 -570
598 340 200
145 653 -842
406 805 948
229 754 239
726 662 -499
432 736 -315
242 303 953
70 77 -10
684 440 -812
676 737 794
292 477 -723
53 747 -159
316 390 488
237 833 -155
741 547 -260
423 342 -468
787 571 -700
571 525 410
832 563 490
214 202 586
321 284 186
452 350 150
494 501 -901
647 839 -647
343 195 -582
653 131 730
675 402 -563
644 255 183
620 838 562
430 264 267
144 605 -835
224 17 223
163 112 798
746 69 -98
518 114 -277
606 208 42
389 785 621
501 5 -923
729 671 576
441 387 -131
415 482 865
452 669 6
84 379 -718
485 588 987
848 512 -847
752 119 41
214 60 907
118 284 448
307 686 -625
194 443 828
665 386 -357
593 684 822
794 126 -800
262 733 -925
76 93 -900
311 623 -949
34 743 -949
310 660 206
711 240 284
34 188 342
167 351 -44
112 701 328
152 388 288
858 789 296
859 808 779
74 651 -918
20 689 49
828 508 221
453 193 571
1 420 -725
571 115 630
844 502 898
317 507 -349
425 450 599
174 50 17
416 506 850
287 346 432
557 372 479
610 754 818
474 152 970
271 484 -187
625 284 935
58 737 32
628 516 -897
849 588 -44
129 572 -303
561 23 -33
481 238 -84
658 531 986
31 243 -834
741 634 766
482 41 -120
61 536 -719
641 432 -816
816 402 -815
309 230 989
41 114 -126
625 478 -441
739 756 164
275 853 -66
443 23 646
850 209 930
336 624 7
527 574 653
660 826 536
570 241 394
333 826 142
368 267 906
49 295 -99
522 361 458
234 551 571
776 616 71
705 315 -664
448 392 686
762 811 -330
246 828 -118
538 845 14
185 751 80
564 773 -33
670 380 -175
654 422 -257
575 460 -736
375 683 -157
427 96 190
374 473 815
660 39 -983
333 131 569
406 126 -204
708 316 -930
82 668 -727
275 617 216
26 783 -386
2 300 -596
279 50 -20
371 357 -61
36 561 -287
420 469 572
451 332 -964
336 518 233
289 236 -636
275 290 59
597 310 -60
686 713 998
780 275 -801
451 672 303
235 298 -220
186 153 314
550 269 333
661 555 283
196 148 831
5 514 683
190 832 45
609 839 -201
21 451 -471
68 733 105
160 740 -333
698 483 -245
201 225 183
392 57 -93
209 726 550
861 458 -893
726 25 -820
579 768 692
399 464 -955
567 463 58
795 129 60
555 439 419
560 148 -146
490 4 -904
655 860 -763
477 611 -801
544 803 883
655 184 91
637 562 -439
681 161 285
618 486 -834
246 749 141
732 524 -311
175 687 -768
35 635 -586
15 821 449
69 80 -331
